Uni,Email address,Gender,Last Name,First Name,skills
hm2753,murtazahaji2@gmail.com,1,Haji,Murtaza,"{""Computer Vision"": 3, ""Java"": 4, ""Machine Learning"": 4}"
ja8764,advaitjoshi27@gmail.com,0,Joshi,Adwait,"{""Java"": 3, ""NLP"": 5, ""BackEnd"": 4}"
sa9313,aatish333@gmail.com,1,Shah,Aatish,"{""Machine Learning"": 5, ""Python"": 3, ""Security"": 4, ""C++"": 5, ""BackEnd"": 5}"
ns5842,suyashnarkhede@gmail.com,0,Narkhede,Suyash,"{""Latex"": 3, ""Networks"": 4, ""Java"": 3, ""Database"": 3, ""FrontEnd"": 5}"
ka9207,aniruddha11me010@gmail.com,1,K,Aniruddha,"{""Java"": 4, ""C++"": 4, ""FrontEnd"": 5}"
rn7832,namratha.nagendra.rao@gmail.com,0,R,Namratha,"{""Python"": 4, ""FrontEnd"": 4, ""Java"": 2, ""C++"": 2}"
rs5970,rasalkar.s@husky.neu.edu,1,Richard,Sthitapradyna,"{""Machine Learning"": 5, ""Python"": 4, ""Networks"": 3, ""JavaScript"": 3}"
zr1910,rahulzzore@gmail.com,0,Zore,Rahul,"{""Java"": 4, ""Networks"": 3, ""Computer Vision"": 2, ""Security"": 4, ""Machine Learning"": 5}"
ka1027,kapur.anu@husky.neu.edu,0,Kapur,Anuj,"{""C++"": 3, ""Python"": 4, ""Latex"": 3}"
aa4998,ajjanabhilash@gmail.com,0,Ajjan,Abhilash,"{""Database"": 3, ""Python"": 4, ""Java"": 5, ""C++"": 5, ""Machine Learning"": 3}"
lk1791,karishmalad19@gmail.com,1,Lad,Karishma,"{""Networks"": 2, ""Computer Vision"": 2, ""Machine Learning"": 5, ""Latex"": 5, ""FrontEnd"": 1}"
ja8982,aditya11.joshi@gmail.com,0,Joshi,Aditya,"{""Database"": 4, ""JavaScript"": 3, ""NLP"": 5, ""Computer Vision"": 5, ""Python"": 2}"
ss1484,shubhi04@gmail.com,1,Sharma,Shubhi,"{""Computer Vision"": 1, ""Database"": 3, ""FrontEnd"": 5, ""NLP"": 3}"
ad2994,dharits3@gmail.com,1,Asheley,Dharit,"{""Python"": 5, ""Networks"": 4, ""Java"": 3, ""Latex"": 3}"
sj8437,jaisoni@live.com,1,Soni,Jai,"{""Machine Learning"": 4, ""Java"": 3, ""C++"": 5, ""Security"": 3, ""NLP"": 5}"
ds9167,shiv.desai95@gmail.com,1,Desai,Shiv,"{""Python"": 3, ""Database"": 5, ""Security"": 4, ""Java"": 1}"
sr6221,shahronakgre@gmail.com,1,Shah,Ronak,"{""FrontEnd"": 1, ""C++"": 5, ""Python"": 1, ""Computer Vision"": 4}"
ds3614,siddharthdhar1995@gmail.com,1,Dhar,Siddharth,"{""Database"": 5, ""FrontEnd"": 1, ""BackEnd"": 3, ""Machine Learning"": 3, ""Latex"": 2}"
nj7764,javed.nihaz@gmail.com,0,Nihaz,Javed,"{""Security"": 2, ""C++"": 3, ""NLP"": 3}"
sr7940,rahilshah10@gmail.com,1,Shah,Rahil,"{""Python"": 5, ""Machine Learning"": 5, ""Database"": 5, ""Java"": 4, ""BackEnd"": 3}"
ss9906,sknt888@yahoo.com,0,Swamy,Srikant,"{""FrontEnd"": 3, ""Security"": 2, ""Python"": 4, ""Database"": 3}"
bk1035,karanbarai69@gmail.com,1,barai,Karan,"{""NLP"": 5, ""Networks"": 2, ""Python"": 1, ""Database"": 3, ""JavaScript"": 5}"
mv1385,vignesh.switchfoot@msn.com,0,Murali,Vignesh,"{""NLP"": 4, ""Python"": 5, ""FrontEnd"": 4}"
ma1695,adityamasurkar26@gmail.com,0,Masurkar,Aditya,"{""Networks"": 5, ""Latex"": 5, ""NLP"": 2, ""Java"": 5, ""C++"": 3}"
ad8546,sanghavi.darshan24@gmail.com,1,Asheley,Darshan,"{""Latex"": 4, ""Security"": 5, ""NLP"": 5, ""Machine Learning"": 3}"
pg5220,gideonpinto123@gmail.com,1,Pinto,Gideon,"{""JavaScript"": 4, ""Latex"": 3, ""C++"": 4, ""Security"": 2}"
gt7400,tushar_1907@hotmail.com,1,Gupta,Tushar,"{""Java"": 3, ""NLP"": 1, ""Security"": 4, ""Database"": 3, ""Machine Learning"": 5}"
dj4139,j.dedhia94@gmail.com,1,Dedhia,Jigar,"{""JavaScript"": 1, ""Computer Vision"": 5, ""Machine Learning"": 3}"
ln9060,neellele95@gmail.com,0,Lele,Neel,"{""Database"": 5, ""Computer Vision"": 5, ""Python"": 4, ""Security"": 4}"
yg6513,gauriforeveryoung@gmail.com,0,Yadav,Gauri,"{""BackEnd"": 2, ""Python"": 5, ""Networks"": 1}"
pg5376,chavan.gauri05@gmail.com,1,Prakash,Gauri,"{""Java"": 1, ""Database"": 5, ""C++"": 4, ""Python"": 3, ""Computer Vision"": 1}"
ds4109,sdeosthale.006@gmail.com,1,Deosthale,Shantanu,"{""NLP"": 3, ""BackEnd"": 5, ""Database"": 2, ""Computer Vision"": 2}"
sd4609,dharits3@gmail.com,1,shah,Dharit,"{""Python"": 3, ""Security"": 4, ""Machine Learning"": 4, ""FrontEnd"": 5, ""Computer Vision"": 5}"
ps2849,shruti1605@yahoo.co.in,0,Parpattedar,Shruti,"{""Computer Vision"": 3, ""Security"": 2, ""Machine Learning"": 3, ""Latex"": 4}"
am7219,moharya@gmail.com,1,Arya,Mohit,"{""Computer Vision"": 3, ""JavaScript"": 5, ""Networks"": 5, ""Java"": 3, ""Latex"": 3}"
ga1098,abhishekgharal@gmail.com,1,Gharal,Abhishek,"{""Latex"": 4, ""C++"": 3, ""Java"": 4, ""Computer Vision"": 3}"
pd7532,divyapriya1010@gmail.com,1,Priya,Divya,"{""NLP"": 5, ""C++"": 3, ""Python"": 2, ""Latex"": 4, ""FrontEnd"": 4}"
sr6404,rahul.ksinha24@gmail.com,0,Sinha,Rahul,"{""C++"": 2, ""Machine Learning"": 3, ""BackEnd"": 3, ""FrontEnd"": 3, ""Java"": 4}"
gh9295,harshithgc@gmail.com,0,Gowli,Harshith,"{""C++"": 5, ""FrontEnd"": 4, ""BackEnd"": 3, ""Database"": 4, ""JavaScript"": 4}"
tm2323,m.tarmale@gmail.com,1,Tarmale,Mayur,"{""Computer Vision"": 3, ""Machine Learning"": 1, ""Database"": 4}"
vv5729,varun.vmurthy@gmail.com,0,V,Varun,"{""Java"": 5, ""NLP"": 5, ""FrontEnd"": 2}"
ml4923,likhitm.1010@gmail.com,1,MAHADEVASWAMY,LIKHIT,"{""JavaScript"": 3, ""Latex"": 4, ""Networks"": 5}"
mr6450,philip.r@husky.neu.edu,0,Mathew,Reuben,"{""NLP"": 2, ""FrontEnd"": 3, ""Database"": 3}"
pn2781,nitin.prince.r@gmail.com,0,Prince,Nitin,"{""FrontEnd"": 3, ""Machine Learning"": 5, ""Database"": 5, ""Python"": 4, ""C++"": 5}"
ss7884,shreyanshissingh@gmail.com,1,Singh,Shreyansh,"{""Computer Vision"": 5, ""C++"": 3, ""NLP"": 3}"
pp6230,pratik.parija@gmail.com,0,Parija,Pratik,"{""C++"": 5, ""NLP"": 2, ""Machine Learning"": 3, ""Java"": 5}"
jm2110,mansijain2895@gmail.com,0,Jain,Mansi,"{""NLP"": 5, ""JavaScript"": 3, ""Security"": 5}"
ga8954,amish132@gmail.com,0,Garhwal,Amish,"{""C++"": 3, ""Latex"": 3, ""NLP"": 5, ""Python"": 4, ""JavaScript"": 3}"
nk3138,nandakrunal@gmail.com,0,Nanda,Krunal,"{""Database"": 3, ""Java"": 1, ""Networks"": 2}"
hh5925,hasher94.mec@gmail.com,1,Hamza,Hasher,"{""Computer Vision"": 3, ""JavaScript"": 3, ""Latex"": 2, ""Networks"": 4, ""BackEnd"": 4}"
ka4840,aeshna.kapoor8998@gmail.com,0,kapoor,Aeshna,"{""Security"": 3, ""Java"": 4, ""JavaScript"": 5, ""C++"": 1, ""NLP"": 3}"
nr7252,rishi.nandedkar93@gmail.com,1,Nandedkar,Rishi,"{""Networks"": 4, ""Database"": 1, ""Java"": 5, ""BackEnd"": 2}"
ga5110,ayush_61@ymail.com,0,Gupta,Ayush,"{""FrontEnd"": 1, ""Python"": 1, ""Machine Learning"": 4, ""C++"": 5, ""NLP"": 2}"
sn3195,nidhisarode1995@gmail.com,1,Sarode,Nidhi,"{""Latex"": 2, ""Networks"": 4, ""Database"": 3}"
ws9798,shardulwagh08@gmail.com,1,Wagh,Shardul,"{""Computer Vision"": 2, ""NLP"": 5, ""Machine Learning"": 5, ""Java"": 4}"
sa3413,srivastava.ans@husky.neu.edu,0,Srivastava,Anshit,"{""C++"": 1, ""Database"": 4, ""Python"": 3, ""Computer Vision"": 1, ""JavaScript"": 1}"
vd1170,deekshitha1701@gmail.com,0,V,Deekshitha,"{""Machine Learning"": 3, ""BackEnd"": 4, ""Networks"": 1, ""Computer Vision"": 3, ""Java"": 4}"
jh5004,hardikbsjain@gmail.com,0,Jain,Hardik,"{""NLP"": 5, ""Computer Vision"": 5, ""C++"": 4}"
da1350,ankushdeora@gmail.com,1,Deora,Ankush,"{""FrontEnd"": 4, ""BackEnd"": 3, ""Security"": 5, ""Networks"": 3}"
ri7674,ivan.rfernando@gmail.com,1,Roger,Ivan,"{""Java"": 2, ""FrontEnd"": 4, ""Computer Vision"": 4}"
da2346,amey.d19@gmail.com,0,Dongre,Amey,"{""NLP"": 2, ""FrontEnd"": 5, ""Machine Learning"": 4}"
rs9351,shreyreddy92@gmail.com,0,Reddy,Shreyanth,"{""Networks"": 1, ""FrontEnd"": 3, ""NLP"": 1, ""Computer Vision"": 5, ""Security"": 4}"
po8137,ophansekar93@gmail.com,0,Phansekar,Ojas,"{""Latex"": 4, ""Computer Vision"": 4, ""C++"": 5, ""Security"": 1, ""Java"": 3}"
ka6122,ajinkyakunjir16@gmail.com,0,Kunjir,Ajinkya,"{""Computer Vision"": 4, ""Networks"": 2, ""Java"": 1}"
sb7840,bshah267@gmail.com,0,Shah,Bhavik,"{""NLP"": 3, ""Database"": 3, ""Python"": 4, ""BackEnd"": 5, ""Networks"": 2}"
ma2451,anktmhatre@gmail.com,0,Mhatre,Ankita,"{""Database"": 1, ""Machine Learning"": 5, ""Networks"": 5}"
ak1738,karavindkumar1993@gmail.com,1,Aravind,K,"{""Security"": 3, ""Python"": 4, ""NLP"": 4}"
ms8926,syedmeesam85@gmail.com,0,Meesam,Syed,"{""C++"": 2, ""Python"": 3, ""Database"": 3, ""Security"": 1, ""BackEnd"": 4}"
sd8107,danish9412@gmail.com,1,Siddiqui,Danish,"{""Latex"": 3, ""Database"": 4, ""Computer Vision"": 3, ""C++"": 3}"
ap5526,psalone17@gmail.com,0,Alone,Pooja,"{""Security"": 5, ""Computer Vision"": 5, ""BackEnd"": 2}"
am9154,meghana.cse11@gmail.com,1,Asheley,Meghana,"{""C++"": 3, ""BackEnd"": 4, ""JavaScript"": 4, ""NLP"": 4}"
dv9430,dhanwaniviveck@gmail.com,1,Dhanwani,Viveck,"{""FrontEnd"": 4, ""BackEnd"": 5, ""Python"": 2}"
hv7697,hvaishnavi18@gmail.com,0,Hire,Vaishnavi,"{""Database"": 1, ""BackEnd"": 3, ""FrontEnd"": 5, ""Computer Vision"": 5, ""Latex"": 1}"
lv6974,vlasioslampiris@gmail.com,1,Lampiris,Vlasios,"{""Latex"": 4, ""FrontEnd"": 3, ""Python"": 4}"
ss1398,suyogsathe7@gmail.com,0,Sunil,Suyog,"{""BackEnd"": 3, ""Machine Learning"": 4, ""NLP"": 5}"
gn7756,nikithagandra@gmail.com,0,gandra,Nikitha,"{""Java"": 2, ""NLP"": 3, ""Machine Learning"": 3, ""FrontEnd"": 3, ""Computer Vision"": 3}"
gh1514,hiteshgarani08@gmail.com,0,Garani,Hitesh,"{""NLP"": 3, ""Database"": 5, ""Java"": 3, ""Networks"": 3}"
dv2398,viralpatel00731@gmail.com,1,D,Viral,"{""FrontEnd"": 4, ""Networks"": 1, ""Latex"": 2}"
st3045,tejassalian@gmail.com,1,Salian,Tejas,"{""BackEnd"": 2, ""JavaScript"": 2, ""Security"": 4}"
dk7037,kartikeydave94@gmail.com,0,Dave,Kartikey,"{""Computer Vision"": 2, ""BackEnd"": 3, ""Security"": 4}"
av8275,ahvyas23@gmail.com,1,abhi,Vyas,"{""NLP"": 4, ""Database"": 5, ""Python"": 2, ""Security"": 5, ""Networks"": 5}"
ph5558,harsha.poddar@yahoo.com,1,poddar,Harshvardhan,"{""Python"": 2, ""Latex"": 4, ""Computer Vision"": 5, ""Java"": 4, ""Database"": 3}"
ky3984,yashkhopkar@gmail.com,1,Khopkar,Yash,"{""BackEnd"": 5, ""C++"": 5, ""Python"": 3}"
bb5827,bhavika.bagaria@gmail.com,0,Bagaria,Bhavika,"{""NLP"": 3, ""Security"": 1, ""C++"": 3, ""BackEnd"": 5}"
hb4502,hirani.brijesh@gmail.com,1,Hirani,Brijesh,"{""Python"": 1, ""Java"": 5, ""C++"": 3}"
ns9728,ssnavalakha@gmail.com,1,Navalakha,Sanket,"{""FrontEnd"": 3, ""Database"": 5, ""JavaScript"": 5, ""Java"": 3, ""Latex"": 3}"
sr7420,rishika.sinha8@gmail.com,0,Sinha,Rishika,"{""Security"": 5, ""Networks"": 3, ""Machine Learning"": 3}"
jn4918,college.nupur@gmail.com,1,Jain,Nupur,"{""Java"": 3, ""JavaScript"": 2, ""Latex"": 4, ""Python"": 5}"
av1307,kulkarnivishwambhar@gmail.com,1,Asheley,Vishwambhar,"{""BackEnd"": 5, ""Networks"": 4, ""C++"": 4, ""Machine Learning"": 2, ""Java"": 3}"
pn7464,patelneel1195@gmail.com,1,Patel,Neel,"{""Computer Vision"": 3, ""Security"": 5, ""FrontEnd"": 2}"
rg1447,gaurav.chattarki@gmail.com,1,Raj,Gaurav,"{""Networks"": 3, ""NLP"": 4, ""C++"": 4, ""FrontEnd"": 3}"
ls6352,suyashlokhande@gmail.com,0,lokhande,suyash,"{""Java"": 5, ""Computer Vision"": 1, ""Networks"": 2, ""BackEnd"": 5, ""Machine Learning"": 2}"
wa6279,anuwaikar03@gmail.com,0,Waikar,Anuja,"{""NLP"": 3, ""Computer Vision"": 4, ""Database"": 3, ""Latex"": 3, ""Java"": 5}"
bm1436,baserrmohit@gmail.com,0,Baser,Mohit,"{""FrontEnd"": 3, ""Java"": 1, ""Database"": 2, ""Latex"": 5, ""JavaScript"": 5}"
pa3957,aparikh53@gmail.com,1,Piyush,Akash,"{""BackEnd"": 1, ""Security"": 1, ""Database"": 4, ""Machine Learning"": 2}"
ma5320,adityamodi46.nmims@gmail.com,1,Modi,Aditya,"{""Computer Vision"": 5, ""Machine Learning"": 1, ""Database"": 4, ""Networks"": 2}"
pp8702,ibands77@gmail.com,1,Pandya,Parth,"{""C++"": 5, ""Security"": 5, ""FrontEnd"": 2, ""Database"": 4, ""JavaScript"": 3}"
kr1273,renukakoranne@gmail.com,1,Koranne,Renuka,"{""BackEnd"": 4, ""Latex"": 4, ""C++"": 4}"
aa9330,anupriya.adp@gmail.com,0,Asheley,Anupriya,"{""Python"": 4, ""Machine Learning"": 5, ""Networks"": 5}"
ap1874,pkashyapp91@gmail.com,1,Asheley,Pallavi,"{""JavaScript"": 5, ""Computer Vision"": 2, ""Machine Learning"": 4, ""Python"": 5, ""Java"": 5}"
rv6764,vikram.bharadwajr@gmail.com,0,Ramesh,Vikram,"{""Computer Vision"": 2, ""Python"": 4, ""NLP"": 5, ""Networks"": 3}"
bh3066,harshbansal1993@gmail.com,0,Bansal,Harsh,"{""Latex"": 2, ""Networks"": 1, ""Python"": 5, ""Java"": 3}"
ts2065,sakshitonwer04@gmail.com,1,Tonwer,Sakshi,"{""BackEnd"": 4, ""Latex"": 3, ""Database"": 4, ""JavaScript"": 2, ""Machine Learning"": 4}"
nr4857,naik.rohan2311@gmail.com,1,Naik,Rohan,"{""BackEnd"": 1, ""JavaScript"": 1, ""Database"": 5, ""Python"": 3}"
pv4960,vignesh.pkumar95@gmail.com,0,Pradeepkumar,Vignesh,"{""Python"": 5, ""Computer Vision"": 4, ""FrontEnd"": 5, ""Database"": 5}"
vn4787,nityashree.s21@gmail.com,0,V,Nityashree,"{""FrontEnd"": 3, ""Machine Learning"": 2, ""BackEnd"": 5, ""Security"": 4}"
dc4017,clarencedsilva24@gmail.com,0,D'Silva,Clarence,"{""JavaScript"": 5, ""Latex"": 5, ""Networks"": 5, ""Security"": 1}"
ga6400,akashgund13@gmail.com,0,gund,akash,"{""Database"": 5, ""Security"": 3, ""C++"": 4, ""BackEnd"": 5, ""FrontEnd"": 4}"
tp8309,prathameshtari04@gmail.com,0,Tari,Prathamesh,"{""Java"": 4, ""BackEnd"": 3, ""Latex"": 2}"
ks9263,samkitkamdar@gmail.com,1,Kamdar,Samkit,"{""NLP"": 3, ""FrontEnd"": 2, ""Latex"": 5, ""Computer Vision"": 3}"
ps5004,shrutiputhran12@gmail.com,1,Puthran,Shruti,"{""NLP"": 5, ""Security"": 2, ""Python"": 5, ""Networks"": 1, ""Machine Learning"": 4}"
rm6883,mruke94@gmail.com,1,Ruke,Mohit,"{""Database"": 2, ""Latex"": 2, ""Computer Vision"": 3, ""JavaScript"": 2}"
lj8978,jimitlakhani161@gmail.com,0,Lakhani,JIMIT,"{""Database"": 3, ""BackEnd"": 3, ""Latex"": 1, ""JavaScript"": 5}"
bm2930,manasasinghekar@gmail.com,0,Bhimaraya,Manasa,"{""FrontEnd"": 3, ""Computer Vision"": 5, ""JavaScript"": 3}"
rv9729,r.vijayragavan63@gmail.com,1,R,Vijay,"{""NLP"": 3, ""Database"": 1, ""FrontEnd"": 1}"
dm5323,manikantha92@gmail.com,1,Dronamraju,Manikantha,"{""NLP"": 3, ""JavaScript"": 4, ""Networks"": 3, ""C++"": 3}"
gj1031,contactjhalak@gmail.com,0,gupta,jhalak,"{""BackEnd"": 5, ""C++"": 2, ""Security"": 4}"
jp9750,pjain802@gmail.com,0,jain,pratik,"{""C++"": 4, ""Python"": 3, ""JavaScript"": 4, ""Database"": 3}"
ga9243,ghuleamitr@gmail.com,0,Ghule,Amit,"{""Python"": 2, ""Latex"": 5, ""BackEnd"": 5}"
ps2137,praneethmacherla@gmail.com,1,Praneeth,Sai,"{""Latex"": 4, ""Machine Learning"": 5, ""C++"": 4, ""NLP"": 4, ""Python"": 4}"
ss2490,swarajoturkar1995@gmail.com,1,Shrikant,Swaraj,"{""C++"": 4, ""Networks"": 2, ""Database"": 3, ""Latex"": 2, ""Python"": 3}"
vn3640,nehavarshney8@gmail.com,1,Varshney,Neha,"{""C++"": 1, ""Latex"": 5, ""Database"": 3}"
pm1612,mitulpala@gmail.com,0,Pala,Mitul,"{""NLP"": 4, ""JavaScript"": 2, ""Networks"": 5, ""Database"": 5}"
bn2094,neha.bhagwat94@gmail.com,1,Bhagwat,Neha,"{""Python"": 3, ""JavaScript"": 4, ""Latex"": 3}"
as8000,shubham.agarawal95@gmail.com,1,Agrawal,Shubham,"{""Security"": 4, ""Java"": 1, ""Computer Vision"": 5, ""Latex"": 4}"
pr5376,rrutuja.pai@gmail.com,1,Pai,Rutuja,"{""Networks"": 4, ""Python"": 4, ""Latex"": 2, ""Java"": 5, ""JavaScript"": 5}"
nm9140,nadeemceg@gmail.com,1,NADEEM,MOHAMED,"{""NLP"": 5, ""JavaScript"": 5, ""Java"": 5}"
ja8607,asifjan1987@gmail.com,1,Jan,Asif,"{""Python"": 4, ""C++"": 3, ""FrontEnd"": 5, ""Networks"": 4}"
vl5853,lavanya.heretic@gmail.com,1,Verma,Lavanya,"{""C++"": 4, ""Java"": 2, ""Security"": 5}"
nr8350,rohithnagabhirava@gmail.com,0,Nagabhyrava,Rohith,"{""Security"": 5, ""C++"": 5, ""Latex"": 2}"
rr5011,rishiraj.dutta3@yahoo.com,1,Raj,Rishi,"{""NLP"": 4, ""Computer Vision"": 4, ""Security"": 5}"
ks2789,shrutidkotian@gmail.com,0,Kotian,Shruti,"{""Computer Vision"": 4, ""Machine Learning"": 5, ""BackEnd"": 4, ""FrontEnd"": 3}"
ss8712,shamik.gaitonde@gmail.com,1,Shashank,Shamik,"{""C++"": 4, ""Computer Vision"": 5, ""Latex"": 5, ""Security"": 4}"
as3886,sandesh.agrawal.1994@gmail.com,1,Agrawal,Sandesh,"{""Computer Vision"": 3, ""Networks"": 2, ""Latex"": 4, ""JavaScript"": 5, ""BackEnd"": 3}"
cb5570,bhavesh9597chouksey@gmail.com,0,Chouksey,Bhavesh,"{""FrontEnd"": 4, ""Machine Learning"": 2, ""Computer Vision"": 1, ""Java"": 4}"
se4355,ekta.sirwani@gmail.com,1,Sirwani,Ekta,"{""FrontEnd"": 4, ""Python"": 4, ""Java"": 1, ""Database"": 3}"
os2067,oakshweta11@gmail.com,0,Oak,Shweta,"{""Latex"": 5, ""FrontEnd"": 3, ""JavaScript"": 1, ""C++"": 3, ""Java"": 4}"
pv7177,varunpasari@yahoo.co.in,0,PASARI,VARUN,"{""Latex"": 4, ""Security"": 3, ""JavaScript"": 3}"
ss2080,sheelasathyanarayana@deloitte.com,1,Sathyanrayana,Sheela,"{""Database"": 4, ""Java"": 5, ""NLP"": 1}"
rr3960,rahulbhat1203@yahoo.in,0,Ramanand,Rahul,"{""C++"": 4, ""Java"": 4, ""Machine Learning"": 4, ""Python"": 3}"
vh2315,hitzver@gmail.com,1,verma,Hitesh,"{""Java"": 4, ""JavaScript"": 2, ""NLP"": 5, ""BackEnd"": 1}"
sk7321,kaustubhsshinde@gmail.com,1,Shinde,Kaustubh,"{""FrontEnd"": 3, ""NLP"": 4, ""Java"": 1, ""BackEnd"": 4, ""Latex"": 3}"
sa3419,agrimasaraf.runu@hotmail.com,0,Saraf,Agrima,"{""Python"": 2, ""FrontEnd"": 4, ""C++"": 5}"
so7137,omai.r@me.com,0,Shafi,Omair,"{""NLP"": 5, ""Python"": 3, ""Security"": 5, ""BackEnd"": 5}"
jr6977,rishjain15@gmail.com,1,Jain,Rishabh,"{""Networks"": 3, ""Latex"": 5, ""Python"": 2, ""Machine Learning"": 5}"
sn9688,sharmanilank@gmail.com,0,Sharma,Nilank,"{""Networks"": 2, ""Latex"": 1, ""BackEnd"": 3, ""Machine Learning"": 4, ""Computer Vision"": 1}"
ss1783,sreeragsreenath@gmail.com,0,Sreenath,Sreerag,"{""BackEnd"": 2, ""Security"": 2, ""C++"": 1}"
sm5954,mitulshah95@gmail.com,0,Shah,Mitul,"{""JavaScript"": 3, ""Python"": 3, ""Java"": 4, ""C++"": 4, ""Latex"": 1}"
gh2938,harshit.g21@gmail.com,1,Gupta,Harshit,"{""NLP"": 5, ""Computer Vision"": 5, ""Machine Learning"": 4, ""JavaScript"": 3}"
dn7308,nupurdeshpande11@gmail.com,1,Deshpande,Nupur,"{""BackEnd"": 3, ""Computer Vision"": 4, ""JavaScript"": 2, ""Latex"": 5, ""Machine Learning"": 4}"
mk4019,munshikhilan@gmail.com,1,Munshi,Khilan,"{""Networks"": 3, ""FrontEnd"": 5, ""Python"": 3, ""Computer Vision"": 2, ""Machine Learning"": 1}"
ph9899,harmanfiles@gmail.com,0,Preet,Harman,"{""FrontEnd"": 4, ""C++"": 4, ""BackEnd"": 4, ""Python"": 3}"
mm1107,markalamanvitareddy@gmail.com,0,Manvita,Markala,"{""BackEnd"": 1, ""Python"": 3, ""Java"": 5}"
bk2564,ksbykadi@gmail.com,0,Bykadi,Krishnaswaroop,"{""Java"": 2, ""Computer Vision"": 4, ""Security"": 3}"
aa1223,ankushvenkatesh666@gmail.com,0,Asheley,Ankush,"{""Python"": 1, ""C++"": 5, ""JavaScript"": 5, ""Security"": 4, ""NLP"": 1}"
st1534,tanvisharma0595@gmail.com,1,Sharma,Tanvi,"{""Java"": 4, ""JavaScript"": 2, ""Security"": 3, ""BackEnd"": 3, ""Machine Learning"": 5}"
da2239,akhil131192@gmail.com,0,Dilip,Akhil,"{""Networks"": 3, ""BackEnd"": 3, ""Computer Vision"": 5}"
hv1826,visheshhemnani@gmail.com,1,Hemnani,Vishesh,"{""NLP"": 3, ""BackEnd"": 3, ""Security"": 5, ""Machine Learning"": 2}"
un8410,nikhilupadhyayan@gmail.com,1,Upadhyaya,Nikhil,"{""C++"": 3, ""FrontEnd"": 3, ""NLP"": 5, ""Machine Learning"": 3, ""JavaScript"": 3}"
sc6790,shah.cha@husky.neu.edu,1,Shah,Chaitya,"{""Security"": 3, ""Machine Learning"": 3, ""JavaScript"": 3}"
ma7103,aninditamaiti1992@gmail.com,1,Maiti,Anindita,"{""Java"": 4, ""Python"": 5, ""C++"": 4}"
ma3229,mahalaashutosh@live.com,0,Mahala,Ashutosh,"{""Python"": 4, ""Latex"": 1, ""Database"": 5, ""Machine Learning"": 4}"
mb9761,bhushan29.mohite@gmail.com,0,Mohite,Bhushan,"{""Database"": 3, ""Java"": 4, ""NLP"": 5}"
rr5048,rathiromil13@gmail.com,0,Rathi,Romil,"{""NLP"": 5, ""Python"": 4, ""Computer Vision"": 3}"
dd1922,darshildoshi95@gmail.com,0,Doshi,Darshil,"{""Database"": 5, ""Latex"": 3, ""Security"": 5, ""FrontEnd"": 3}"
ss7713,swapnil.shende@outlook.com,1,Shende,Swapnil,"{""NLP"": 3, ""Python"": 3, ""Java"": 3, ""Networks"": 3, ""Security"": 3}"
bs3307,sanjithbangera@gmail.com,1,Bangera,Sanjith,"{""BackEnd"": 1, ""JavaScript"": 4, ""Machine Learning"": 1}"
ka7655,akalele@gmail.com,1,Kalele,Aditya,"{""Database"": 4, ""Networks"": 1, ""Machine Learning"": 3, ""Java"": 3, ""BackEnd"": 5}"
tl9120,luvesht@gmail.com,0,Tekchandani,Luvesh,"{""Machine Learning"": 4, ""Computer Vision"": 5, ""Java"": 4}"
sd4475,Deepshikhasinha2525@gmail.com,1,Sinha,Deepshikha,"{""FrontEnd"": 4, ""Computer Vision"": 4, ""Machine Learning"": 4, ""BackEnd"": 2}"
pa7841,abhay-07@hotmail.com,0,Potharaju,Abhay,"{""Security"": 5, ""Networks"": 2, ""BackEnd"": 4, ""Computer Vision"": 5, ""NLP"": 5}"
pa2105,ameypawar92@gmail.com,1,Pawar,Amey,"{""BackEnd"": 3, ""Networks"": 4, ""C++"": 5, ""JavaScript"": 3}"
tp7409,parthtandel0594@gmail.com,1,Tandel,Parth,"{""Database"": 5, ""Machine Learning"": 1, ""JavaScript"": 5}"
sd5450,Deepshikhasinha2525@gmail.com,1,Sinha,Deepshikha,"{""Latex"": 4, ""Database"": 3, ""JavaScript"": 3, ""FrontEnd"": 1}"
sp6024,parshva45@gmail.com,1,Shah,Parshva,"{""FrontEnd"": 3, ""C++"": 2, ""JavaScript"": 1}"
vj7887,jackinvora@gmail.com,1,vora,Jackin,"{""Java"": 1, ""Machine Learning"": 4, ""Security"": 4, ""BackEnd"": 3}"
aa1893,amoghthali93@gmail.com,0,Asheley,Amogh,"{""FrontEnd"": 4, ""Computer Vision"": 5, ""JavaScript"": 4, ""Java"": 4, ""Networks"": 5}"
aa1069,aditya.apte3@gmail.com,0,Apte,Aditya,"{""NLP"": 5, ""Python"": 3, ""Computer Vision"": 4}"
sd7220,divs_90@hotmail.com,0,Singh,Divya,"{""BackEnd"": 5, ""Database"": 3, ""Java"": 1, ""C++"": 3, ""Latex"": 4}"
sl9298,lohithshetty.628@gmail.com,0,Shetty,Lohith,"{""JavaScript"": 1, ""Latex"": 2, ""Python"": 5}"
mn1204,nischal.bhatewara@gmail.com,1,M,Nischal,"{""Database"": 4, ""BackEnd"": 4, ""Python"": 1}"
ma7320,anupam.asava@outlook.com,0,Maheshwari,Anupam,"{""Database"": 1, ""JavaScript"": 2, ""Computer Vision"": 4, ""C++"": 4}"
cj1203,jchoksi05@gmail.com,0,Choksi,Jay,"{""BackEnd"": 4, ""Database"": 2, ""Python"": 5}"
